Job Zone,Code,Occupation,Data-level,url,Median Wage,Projected Growth,Projected Job Openings,ai_proof_score,final_ranking,key_drivers
5,11-1011.03,Chief Sustainability Officers,Y,https://www.onetonline.org/link/summary/11-1011.03,"$99.24 hourly, $206,420 annual",Average (3% to 4%),"22,200",4.0,0.674,"Strong legal and regulatory accountability (A4: 4) for ESG compliance and reporting, plus exceptional political/stakeholder navigation (A6: 5) across internal and external constituencies. Deep organizational knowledge (A5: 4) of supply chains, operations, and governance is critical. Novel judgment on emerging sustainability standards (A3: 3) is moderate. Offensive score (A9: 4, A10: 4) reflects expanding role as companies demand AI-enhanced sustainability tracking."
4,13-1161.00,Market Research Analysts and Marketing Specialists,Y,https://www.onetonline.org/link/summary/13-1161.00,"$37.00 hourly, $76,950 annual",Much faster than average (7% or higher),"87,200",2.8,0.674,"The role is vulnerable because data analysis, report generation, and survey design—core tasks—are highly automatable by AI. No legal accountability or unique trust relationship protects it. However, significant defensive weakness is partly offset by strong offensive potential: AI will compress routine data gathering, statistical analysis, and first-draft reporting, freeing analysts to focus on strategic interpretation, creative campaign development, and stakeholder storytelling where their contextual judgment matters more."
2,37-3013.00,Tree Trimmers and Pruners,Y,https://www.onetonline.org/link/summary/37-3013.00,"$24.25 hourly, $50,430 annual",Average (3% to 4%),"7,400",4.2,0.674,"Tree trimmers score very high on A1 (core value is physical presence in highly unstructured outdoor environments; dexterity, balance, and judgment in dangerous conditions are irreplaceable in near term). A3 is high (assessing tree health, disease, structural integrity in novel contexts requires genuine judgment). A4 is low (not licensed) but A1 strength compensates. A5 is moderate (some local tree/landscape knowledge). A9 is very high (much time on travel and safety setup that cannot be automated). Robotics for tree work remain in early stages."
4,13-1161.01,Search Marketing Strategists,Y,https://www.onetonline.org/link/summary/13-1161.01,"$37.00 hourly, $76,950 annual",Much faster than average (7% or higher),"87,200",2.8,0.674,"Search marketing strategy relies heavily on data analysis, keyword research, bidding optimization, and campaign management—all increasingly automatable by AI. Judgment is mostly pattern-matching against historical campaign data. However, strategists spend substantial time on reporting, budget allocation, and stakeholder coordination that AI can compress, freeing them to focus on high-level strategic thinking and AI system optimization."
3,29-2099.08,Patient Representatives,Y,https://www.onetonline.org/link/summary/29-2099.08,"$23.46 hourly, $48,790 annual",Faster than average (5% to 6%),"13,600",3.6,0.673,"Trust, advocacy, and accountability in a healthcare setting provide meaningful protection; the role requires navigating complex organizational context and stakeholder dynamics. Deep knowledge of hospital procedures and patient history is difficult to replicate, and practitioners are substantially constrained by administrative burden (documentation, coordination) that AI could reduce."
5,25-1066.00,"Psychology Teachers, Postsecondary",Y,https://www.onetonline.org/link/summary/25-1066.00,"$80,330 annual",Average (3% to 4%),"4,000",4.3,0.673,"Teaching value depends heavily on the mentor-mentee relationship and the instructor's distinctive perspective on human behavior, creating meaningful trust and creative protection. Institutional knowledge of curriculum, student body, and department dynamics, combined with genuine transformation through mentorship, provides further resilience. Academia benefits from downstream AI effects (expanded distance learning, AI-assisted research), though tenured positions offer additional job security."
4,13-2054.00,Financial Risk Specialists,Y,https://www.onetonline.org/link/summary/13-2054.00,"$50.96 hourly, $106,000 annual",Much faster than average (7% or higher),"4,800",3.3,0.672,"Legal accountability (A4=4) provides real protection—regulators require certified risk officers and sign-off on risk frameworks. Deep org context (A5=3) and stakeholder management (A6=3) matter. Substantial administrative burden (A9=4) in data collection and reporting, where AI will dominate. Strong management opportunity (A10=4) as risk teams oversee AI model validation and algorithmic governance."
3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,Y,https://www.onetonline.org/link/summary/33-1021.00,"$44.44 hourly, $92,430 annual",Average (3% to 4%),"6,500",4.2,0.672,Highest-stakes judgment in genuinely novel emergency situations (A3=5) and strong legal accountability as licensed fire official (A4=5) are primary anchors. Physical presence managing teams in dangerous unstructured environments (A1=5) is irreplaceable. Deep org-specific knowledge of infrastructure and personnel (A5=4) adds resilience; AI opportunity (A9=4) in incident documentation and resource optimization provides offensive lift.
3,39-5094.00,Skincare Specialists,Y,https://www.onetonline.org/link/summary/39-5094.00,"$19.98 hourly, $41,560 annual",Much faster than average (7% or higher),"14,500",3.1,0.672,"Physical hands-on work in an intimate service setting and trust as a core product (clients return for specific practitioners and their judgment about skin care) provide meaningful defense. However, judgment is moderate and formulaic (diagnosis is pattern-matching against known skin conditions), and no legal accountability exists. AI could assist with skin analysis and treatment recommendations, though hands-on delivery remains human."
4,27-2012.04,Talent Directors,Y,https://www.onetonline.org/link/summary/27-2012.04,"$40.13 hourly, $83,480 annual",Faster than average (5% to 6%),"12,800",3.6,0.672,"Talent directors are protected by deep institutional knowledge of performers, relationships, and organizational culture (A5, A6, A8); their role is fundamentally relational and transformative—discovering and developing human potential through mentorship. The creative vision and taste they bring are distinctive and market-valued (A7). However, casting prediction and talent assessment are areas where AI/analytics are gaining traction, though humans remain the final decision-maker and visionary."
2,39-2011.00,Animal Trainers,Y,https://www.onetonline.org/link/summary/39-2011.00,"$18.63 hourly, $38,750 annual",Faster than average (5% to 6%),"7,100",3.7,0.671,"Physical presence in unstructured animal environments, trust as a core product (owners value human trainer relationship and adaptability), and profound transformation through relational experience with individual animals. Judgment is contextual but often pattern-based. Relationship authenticity is the primary asset."
4,11-2033.00,Fundraising Managers,Y,https://www.onetonline.org/link/summary/11-2033.00,"$59.36 hourly, $123,480 annual",Average (3% to 4%),"3,600",4.3,0.671,"Fundraising managers combine legal accountability (nonprofit governance, fiduciary duty), relationship and trust-building with high-net-worth individuals, and strategic judgment in capital campaigns. AI will enhance prospect intelligence and donation processing, but human leadership remains core to major gift relationships."
2,47-2181.00,Roofers,Y,https://www.onetonline.org/link/summary/47-2181.00,"$24.51 hourly, $50,970 annual",Faster than average (5% to 6%),"12,700",3.6,0.671,"High physical presence requirement in unstructured, hazardous environments and meaningful judgment in adapting to roof conditions, building geometry, and weather provide solid defense. Roofing is inherently labor-intensive; AI opportunity lies in inspection and quality assessment rather than replacement."
